Text,Feeling,Talking,book_id,sentence_id
청년이 속으로 생각했어요,0,0,40004,117
‘저 위에서 저리 춥게 고생을 하느니 차라리 불기운이 약해도 아래가 낮지,2,0,40004,118
’청년은 그들에게 연민을 느꼈어요,2,0,40004,119
 그래서 사다리를 타고 올라가 그들을 한 사람씩 풀어서 7명 모두를 아래로 내려놓았어요,2,0,40004,120
"그런 다음 불길을 작대기로 휘저어 불을 살린 다음, 불 주위로 둥글게 사형수들을 배치했어요",2,0,40004,121
"사형수들이 거기 쭈그리고 앉아 가만히만 있다 보니, 불이 사형수들의 옷에 옮겨 붙였어요",2,0,40004,122
그래서 청년이 말했어요,0,0,40004,123
"*조심들 해, 그렇지 않음 다시 매단다*",2,1,40004,124
"하지만 이미 죽은 사람들은 말이 없는 법, 옮겨 붙은 불이 더 타올랐어요",2,0,40004,125
그 바람에 화가 난 청년이 말했어요,2,0,40004,126
"*내가 조심하랬지, 이제 나도 너희들을 어쩔 수가 없다",2,1,40004,127
 내 탓 하지 마라*,2,1,40004,128
그러면서 청년은 차례대로 사형수들을 한 명씩 도로 매달았어요,2,0,40004,129
그런 다음 청년은 불 옆에 쭈그리고 앉아 잠이 들었다,5,0,40004,130
 다음날 아침 그 남성이 청년 있는 데로 와 약속대로 100만 원을 달라고 하며 말했다,5,0,40004,131
"*자, 이제 등골이 오싹한 게 뭔지 아셨겠지*",5,1,40004,132
*아닌데*,5,1,40004,133
라며 청년이 답했다,5,0,40004,134
"*내가 어찌 그걸 알겠소? 저기 위에 있는 친구들이 입도 열지 않는데, 자기들 넝마 옷에 불이 붙어 살점이 타 들어가도 모르는 바보들이던데 뭘*",5,1,40004,135
그래서 그 남성은 이 청년에게 돈 100만 원 받기는 다 그렀다고 여기곤 이 말을 남기곤 가버렸다,5,0,40004,136
*내 살다 살다 이런 인간은 처음 보네*,5,1,40004,137
 마찬가지로 청년도 자기 길을 가며 한 번 더 중얼거리기 시작했다,5,0,40004,138
"*아, 등골이 오싹한 걸 배워야 하는데! 아, 배워야 하는데*",5,1,40004,139
"때마침 청년 뒤에서 성큼성큼 오고 있던 마부가 그 소리를 듣고 말하길,",5,0,40004,140
*당신 누구요*,5,1,40004,141
*나도 몰라요*,5,1,40004,142
라고 청년이 대답했다,0,0,40004,143
" 그러자 마부가 물기를,",0,0,40004,144
*그럼 어디서 왔소*,5,1,40004,145
*몰라요*,5,1,40004,146
*그럼 당신 아버지 성함이 어찌되오*,5,1,40004,147
*그건 말해 드릴 수 없소*,5,1,40004,148
*아까 전부터 이빨 사이로 중얼거리던데*,5,1,40004,149
*아*,0,1,40004,150
라며 청년이 대꾸했다,0,0,40004,151
*등골이 오싹한 걸 배우고 싶어서 말이오,5,1,40004,152
 하지만 누구도 그걸 가르쳐주지 않는 군요*,5,1,40004,153
*내 원 참 그런 말 같지도 않은*,5,1,40004,154
이라며 그 마부가 말했어요,0,0,40004,155
"*따라와 보슈, 내 기가 막힌 곳을 알려주리다*",5,1,40004,156
청년은 마부를 따라 갔어요,0,0,40004,157
저녁 무렵에 그들은 묵을 만한 주막에 도착했어요,0,0,40004,158
입구에서 청년이 또다시 아주 큼직한 소리로 말했어요,5,0,40004,159
*등골이 오싹한 걸 배워야 하는 건데! 등골 오싹을 배워야 하는데*,5,1,40004,160
이 소리를 들은 주막 주인이 웃으며 말했어요,5,0,40004,161
"*당신이 찾는 게 그거라며, 여기 좋은 기회가 될 만한 게 있지요*",5,1,40004,162
그러자 주막 주인의 아내가 말했어요,0,0,40004,163
"*아, 조용히 좀 해",2,1,40004,164
" 그 많은 사람들이 호기심 캐기 좋아하다 다 죽었는데 이렇게 초롱초롱한 눈망울을 한 젊은이가 자칫하다 두 번 다시 햇볕을 못 보게 되면 어쩌려고 그 소리야, 당신 창피한 줄 좀 알아*",2,1,40004,165
하지만 청년은 반기며 말했다,0,0,40004,166
"*어려워도, 등골 오싹함을 배울 수만 있다면야 정말 여기까지 온 보람이 있겠는 걸요*",2,1,40004,167
그래서 청년은 주막 주인을 붙잡곤 나머지 얘기도 마저 들었다,2,0,40004,168
" 얘기인즉슨, 여기서 그리 멀지 않은 곳에 유령이 나오는 성이 하나 있는데 등골이 오싹한 게 뭔지 배우기엔 이곳만한 곳이 없다는 것이었다",2,0,40004,169
"게다가 그 성을 3일 밤만 봐 주기만 하면, 왕이 자기 딸을 아내로 주겠노라고 선포했다는 것이었다",2,0,40004,170
 왕의 딸로 말할 거 같으면 태양도 울고 갈만큼 절세미녀라는 것이었다,2,0,40004,171
 또한 성안에는 막대한 양의 보물들이 저장되어 있다는 것이다,2,0,40004,172
" 문제는 그걸 나쁜 유령들이 지키고 있는데, 보물의 양으로 말할 거 같으면 거지를 부자로 만들고 나서도 훨씬 남는 양이라는 것",2,0,40004,173
그래서 벌써 많은 젊은이들이 성으로 들어갔지만 그 중 단 한 명도 그 다음날 두 발로 걸어 나온 적이 없다고 했다,2,0,40004,174
 그리하여 청년은 다음날 날이 밝는 대로 왕에게 가 ,2,0,40004,175
*저도 해 볼래요,2,1,40004,176
 유령이 출몰한다는 성에서 3일 밤 동안 망을 서 볼게요*,2,1,40004,177
라고 말했다,0,0,40004,178
 왕이 이 청년의 몰골을 찬찬히 들여다보더니 마음에 들어 하며 말했다,5,0,40004,179
*성에 들어가기 전에 원하는 물건이 있음 세 가지만 말하거라,5,1,40004,180
 다만 물건들은 생명이 없는 것이여야 한다*,5,1,40004,181
"그래서 청년이 답하기를,",0,0,40004,182
"*불이랑, 갈이틀이랑, 식칼과 함께 도마를 하나 주세요*",5,1,40004,183
라고 했다,0,0,40004,184
 청년이 바란 그 물건들을 왕이 낮에 성으로 들여보내주었다,5,0,40004,185
" 밤이 가까워지자 추워진 청년이 일어나 방 하나에 불을 피워 몸을 데우곤, 옆에 도마와 식칼을 놓고, ‘회전 선반’에 엉덩이를 붙이고 앉았다",5,0,40004,186
"*아, 등골이 오싹하다 더니*",2,1,40004,187
라며 청년이 말했다,0,0,40004,188
*여기서도 그걸 배우긴 다 글렀군*,2,1,40004,189
"밤 12시 무렵에 청년이 불길 살리려 후후 불면서 작대기로 불길을 휘저으려던 찰나에, 저쪽 한 구석에서 뭔가가 갑자기 울기 시작했다",2,0,40004,190
"*야옹, 야옹! 춥다옹*",2,1,40004,191
*얼간이냐*,2,1,40004,192
라며 청년이 큰소리로 말했다,0,0,40004,193
*뭐라며 우는 거야 저거? 추워? 그럼 이리 와 불 좀 쬐며 몸을 녹여봐*,2,1,40004,194
" 그리 말하자, 검고 큼지막한 거대 고양이 두 마리가 껑충 뛰어 청년 옆에 나란히 앉으며 당장에라도 잡을 먹을 듯한 부리부리한 눈매로 청년을 쬐려봤다",2,0,40004,195
잠깐 사이에 몸이 따듯해진 두 고양이가 말했다,0,0,40004,196
"*친구, 우리 카드놀이 한 번 할래*",2,1,40004,197
*안 될 건 없지*,2,1,40004,198
라며 청년이 대답했어요,0,0,40004,199
*하지만 너희들 손 좀 보여줘 봐*,2,1,40004,200
그래서 두 고양이가 자신의 앞발을 내밀자,2,0,40004,201
*오*,2,1,40004,202
라며 청년이 말했어요,0,0,40004,203
"*무슨 손톱 발톱이 이렇게 길어! 기다려봐, 내 너희들을 위해 냉큼 잘라줄 테니*",2,1,40004,204
 그런 까닭에 청년은 두 고양이의 목덜미를 팔로 감싸곤 ‘회전 선반’에 올려 빠르게 갈아 버렸다,2,0,40004,205
*너희들의 손톱 발톱을 보니*,2,1,40004,206
라며 청년이 말했어요,0,0,40004,207
*카드 놀이할 기분이 싹 사라져버렸어*,2,1,40004,208
 그러더니 청년은 두 고양이를 죽도록 때리고는 호수에 던져 버렸다,2,0,40004,209
" 하지만 청년이 이 거대 고양이 두 마리를 떨구버리고 다시 불가에 앉자마자, 방에 있는 모든 구멍과 모서리로부터 검은 고양이들과 검은 개들이 불이 붙은 쇠사슬들을 하고서 모여들어, 급기야는 그 수가 너무 많아 청년이 불을 작대기로 쑤실 수도 없게 되었다",2,0,40004,210
 고양이와 개들은 엄청 으르렁 거리며 불길로 모여들더니 불을 갈기갈기 꺼버리려 시도하고 있었다,2,0,40004,211
" 잠시 말없이 이 꼴을 보고 있던 청년은, 불이 정말 꺼지려하자, 식칼을 집어 들곤 소리쳤다",2,0,40004,212
*썩 꺼져 이 망나니들아*,2,1,40004,213
라고 말한 다음 싹둑싹둑 그들을 베기 시작했어요,2,0,40004,214
"그들 중 일부는 달아나고, 일부는 청년의 손에 죽어 이번에도 연못에 내던져졌어요",2,0,40004,215
그런 다음 청년은 도로 자리로 돌아와 타다 남은 불씨를 부채질해 살리곤 몸을 녹였어요,2,0,40004,216
이런 식으로 뜬 눈으로 밤을 지새다보니 눈꺼풀이 무거워져 잠이 물밀 듯 밀여왔어요,2,0,40004,217
그래서 청년이 주변을 둘러보니 모퉁이에 큰 침대가 하나 보였어요,2,0,40004,218
*적당하군*,2,1,40004,219
라며 청년은 말한 다음 침대로 들어가 누웠어요,0,0,40004,220
"청년이 막 눈을 붙이려는데, 얼씨구, 침대가 지 혼자서 움직이기 시작하는 거예요, 그러디니 침대가 온 성을 돌아다니지 뭐예요",2,0,40004,221
*얼씨구*,2,1,40004,222
라며 청년이 말했어요,0,0,40004,223
*더 빨리 가보지 그래*,2,1,40004,224
그러자 침대는 마치 6마리의 말들이 끄는 마차마냥 위 아래로 구르더니 문지방들과 계단들을 넘어 갑자기 폴짝 폴짝 뛰는가 싶더니 위 아래로 한 바퀴 구르더니 뒤집어져서 마치 산처럼 청년을 깔고 뭉갰어요,2,0,40004,225
하지만 청년은 침대이불과 베개들을 공중으로 던지고 빠져나와 말했어요,2,0,40004,226
*좋아할 만한 자들은 탈 만하겠군*,5,1,40004,227
그러더니 청년은 불가 옆에 누워서 날이 새도록 쿨쿨 잤어요,5,0,40004,228
아침이 되자 왕이 왔다가 청년이 땅바닥 위에 누워 있는 모습을 보곤 ‘이 청년도 나쁜 유령들에게 죽임을 당해 죽은 거로군,5,0,40004,229
’라고만 생각했다,0,0,40004,230
 왕이 말했다,0,0,40004,231
*참 아쉽군… 잘 생긴 청년이었는데*,5,1,40004,232
청년이 그 말을 듣곤 벌떡 일어나며 말했다,0,0,40004,233
*죽을 라면 멀었으니 걱정 마십쇼*,5,1,40004,234
왕은 기겁을 했다가 그래도 무척 기뻐 ,5,0,40004,235
*어젯밤 상연이 어땠나*,5,1,40004,236
라고 물어보았다,0,0,40004,237
*할만 했습니다*,5,1,40004,238
라며 청년이 대답했다,0,0,40004,239
*하룻밤이 지났군요,5,1,40004,240
 이제 나머지 이틀 밤도 극복해낼 겁니다*,5,1,40004,241
그런 다음 청년은 주막 주인에게로 갔다,0,0,40004,242
 주막 주인은 장사하다 말고 청년을 보자 눈이 휘둥그레져선 말했다,5,0,40004,243
*자네를 다시 보게 될 줄은 몰랐네! 그래 등골 오싹은 배웠는가*,5,1,40004,244
*아뇨*,5,1,40004,245
라고 청년이 대답했다,0,0,40004,246
*사람들이 말한 게 다 헛수고지 뭐예요*,5,1,40004,247
 둘째 날 밤에 청년은 성으로 가 불가에 앉아 다시 한 번 자신의 18번을 부르기 시작하고 있었다,2,0,40004,248
*등골이 오싹한 걸 배우고 싶다*,2,1,40004,249
"밤 12시가 되자, 귀를 전율케 하는 소음 소리가 들려왔다",2,0,40004,250
 처음엔 살짝만 들리더니 이내 곧 소리는 커지고 또 커졌다,2,0,40004,251
 그러다 한 동안 잠잠해지더니 결국 엄청난 비명소리와 함께 하체만 있는 사람이 굴뚝에서 내려오더니 청년 앞에서 넘어졌다,2,0,40004,252
*얼씨구*,2,1,40004,253
라며 청년이 큰소리로 말했다,0,0,40004,254
*상체는 어데 두고 왔데,2,1,40004,255
 이건 또 무슨 꼴값이지*,2,1,40004,256
 그러자 다시 우당탕하는 소리가 들리더니 비명소리 같은 울부짖음이 한 차례 있더니 이번엔 상체가 와 꺼꾸러져다,2,0,40004,257
*있어봐*,2,1,40004,258
라며 청년이 말했다,0,0,40004,259
*너희들을 위해 불 좀 살려볼 테니*,2,1,40004,260
" 청년이 불을 살리고 돌아보니, 두 몸뚱이는 그새 하나로 합쳐져선 무시무시한 사람 모습을 하곤 청년이 앉아 있었던 자리에 앉아 있었다",2,0,40004,261
"*야 임마, 거긴 내 자리야*",2,1,40004,262
라며 청년이 말했다,0,0,40004,263
*그 의자도 내 거고*,2,1,40004,264
"  그러자 그 사람이 청년을 밀어젖히려 했고, 청년 또한 가만히 당하고 있을 사람이 아니어서 둘은 그렇게 옥신각신하다 결국 청년이 힘으로 그 사람을 밀쳐내고 다시 자신의 자리로 가 앉았다",2,0,40004,265
" 그때 더 많은 사람들이 하나 둘씩 굴러 나왔는데, 그들이 가지고 나온 걸 보니 사람의 시체 다리 9개와 두개골 2개였다",2,0,40004,266
 그렇게 사람들은 사람의 시체 다리 9개를 세워놓곤 두개골을 굴려 ‘볼링’을 하기 시작했다,2,0,40004,267
 청년도 그 놀이에 끼고 싶어 말했다,0,0,40004,268
"*어이, 나도 하면 안 돼*",2,1,40004,269
"*좋아, 돈은 있겠지*",2,1,40004,270
*돈이야 남아돌지*,2,1,40004,271
라며 청년이 말했어요,0,0,40004,272
*하지만 너희들이 가지고 노는 공들은 완전히 둥글지가 못해*,2,1,40004,273
그러면서 청년은 그 두개골들을 가져다 ‘갈이틀의 선반’에 끼우고는 돌리면서 둥글게 갈기 시작했다,2,0,40004,274
"*자 다 됐어, 이제 잘 굴러갈 거야*",2,1,40004,275
라고 청년이 말했다,0,0,40004,276
*만세! 끝내주는데*,2,1,40004,277
청년은 그들과 놀다 가지고 간 돈도 좀 잃고 말았어요,0,0,40004,278
그때 때마침 밤 12시를 알리는 종이 울리자 모든 게 흔적도 없이 사라지고 말았어요,2,0,40004,279
청년은 다시 누워 푹 잠이 들었어요,2,0,40004,280
다음 날 아침 왕이 와 청년에게 자초지종을 물었어요,5,0,40004,281
*이번엔 어떻게 살아났냐구요*,5,1,40004,282
라며 청년이 되물었어요,0,0,40004,283
*그냥 볼링 친 게 다였는데요*,5,1,40004,284
청년은 덧붙였어요,0,0,40004,285
*젠장 볼링 치다 돈도 깨나 잃었는걸요*,5,1,40004,286
*그래 이번엔 등골이 오싹한 게 뭔지 알게 되었겠지*,5,1,40004,287
*네? 그게 뭔데요*,5,1,40004,288
라며 청년이 말했어요,0,0,40004,289
*밤새 놀기만 한 걸요,5,1,40004,290
 등골 오싹을 꼭 배워야 하는데 이거 참*,5,1,40004,291
세 번째 밤에도 청년은 자신의 의자에 앉아 아주 슬퍼하며 말했어요,2,0,40004,292
*등골이 오싹한 걸 배워야 하는데*,2,1,40004,293
"어둠이 짙어가자, 키가 큰 6명의 남성들이 관을 들고 나타났어요",2,0,40004,294
그러자 청년이 말했어요,0,0,40004,295
"*하, 하, 저건 몇 년 전에 죽은 내 사촌동생이잖아*",2,1,40004,296
청년이 손짓을 하며 큰소리로 말했어요,2,0,40004,297
"*어서와, 사촌동생아, 어서와*",2,1,40004,298
"남성들이 관을 땅에 두자, 청년이 다가가 뚜껑을 열어젖혔는데 관 안엔 시체가 한 구 누워 있었어요",2,0,40004,299
"얼굴을 만져보니 얼음처럼 차가운 시신이었어요,",2,0,40004,300
*잠깐*,2,1,40004,301
라며 청년이 말했어요,0,0,40004,302
*너를 좀 데워줄게*,2,1,40004,303
그러더니 청년은 불가로 가 자신의 손을 데우고는 후다닥 달려와 시신의 얼굴에 자신의 손을 얹었지만 여전히 차가운 건 어쩔 수 없었어요,2,0,40004,304
"그래서 청년은 관 속의 시신을 꺼낸 다음, 불 옆에 앉아, 시신의 피가 다시 돌도록 시신의 두 팔을 막 문질러주었어요",2,0,40004,305
"그럼에도 전혀 소용이 없자, 청년은 속으로 생각했어요",2,0,40004,306
*침대에 둘이 같이 누워 있음 따뜻해지려나*,2,1,40004,307
그래서 청년은 시신을 침대로 옮겨 눕힌 다음 자신도 그 옆에 누웠어요,2,0,40004,308
잠시 후 시신이 따뜻해지더니 움직이기 시작했어요,2,0,40004,309
그러자 청년이 말했어요,0,0,40004,310
"*거봐, 사촌동생, 이제 좀 따뜻하지*",2,1,40004,311
하지만 시신은 일어나자 이렇게 소리쳤어요,0,0,40004,312
*배고프다,2,1,40004,313
 너를 잡아먹을 테다*,2,1,40004,314
*뭐라고*,2,1,40004,315
라며 청년이 말했다,0,0,40004,316
*이 놈이 기껏 되살려줬더니 뭐가 어쩌고 어째? 당장 관에다 다시 넣어둘 테다*,2,1,40004,317
그래서 청년은 시신을 들어다가 관 속에 다시 집어넣곤 뚜껑을 쾅하고 닫아버렸다,2,0,40004,318
 그러자 좀 전 그 6명의 남성들이 와 관을 들고 가버렸다,2,0,40004,319
*제기랄 이런 식으로 하다간*,2,1,40004,320
라며 청년이 말했다,0,0,40004,321
*평생 가도 등골이 오싹한 걸 배우긴 다 틀렸군*,2,1,40004,322
그러자 지금까지의 유령들보다 키가 더 커고 얼굴이 더 끔찍한 남성이 한 명 들어왔다,2,0,40004,323
 하지만 그는 나이가 많아 보였고 무엇보다 새하얗고 기다란 턱수염을 하고 있는 자였다,2,0,40004,324
*고 녀석 참*,0,1,40004,325
라며 노인이 큰소리로 말했다,2,0,40004,326
"*넌 이제 등골이 오싹해질 게다, 왜냐면 넌 곧 죽게 될 테니까*",2,1,40004,327
*놀고 있네*,2,1,40004,328
라며 청년이 말했다,0,0,40004,329
*그런 소리는 내가 죽고 나서나 해야 하는 거 아냐*,2,1,40004,330
*네 놈을 뭉개주지*,2,1,40004,331
라며 그 친구가 말했다,0,0,40004,332
"*어이, 어이, 그렇게 큰 소리 치지 말라고",2,1,40004,333
 힘은 내가 당신보다 더 있을 테니 말이야*,2,1,40004,334
*어디 한 번 겨뤄볼까*,2,1,40004,335
라며 그 노인이 말했다,0,0,40004,336
"*만약 네가 나보다 쌔면, 놓아주지… 어디, 겨뤄보자고*",2,1,40004,337
그런 다음 노인은 청년을 데리고 껌껌한 통로들을 지나 대장간으로 데리고 갔다,2,0,40004,338
 노인이 도끼 한 자루를 집어 들더니 ‘모루’를 한 방에 내려쳐 땅에다 받아버렸다,2,0,40004,339
"*놀고 있네, 난 그보다 더 잘할 자신 있다고*",2,1,40004,340
라며 청년이 말하더니 다른 ‘모루’로 갔다,0,0,40004,341
 노인은 청년 옆에서 직접 보고 싶었다,2,0,40004,342
 그러다 노인의 긴 턱수염이 모루 위에 놓이고 말았다,2,0,40004,343
" 그때 청년이 도끼를 집어 들더니 한 방에 모루를 쪼갰는데, 그 바람에 노인의 턱수염이 쪼개진 모루에 끼고 말았다",2,0,40004,344
*내가 도리어 당신을 잡았군*,2,1,40004,345
라며 청년이 말했다,0,0,40004,346
*자 누가 죽나 보자고*,2,1,40004,347
그런 다음 청년은 철봉을 부여잡더니 그걸로 노인을 노인이 신음 소리를 내며 ,3,0,40004,348
*막대한 재물을 줄 테*,3,1,40004,349
 제발 그만하라고 애걸복걸 할 때까지 때렸다,3,0,40004,350
 그러자 청년은 철봉을 던져버리고 노인을 놓아주었다,2,0,40004,351
 노인은 청년을 데리고 다시 ‘성’으로 돌아와 성 지하실에 있던 세 상자의 궤짝들을 보여주었다,2,0,40004,352
 거기엔 금은보화가 가득했다,2,0,40004,353
*이 중*,0,1,40004,354
라며 노인이 말했다,0,0,40004,355
"*이 중 하나는 가난한 사람들에게 나누어줄 것이며, 다른 하나는 왕깨 드릴 것이며, 세 번째 궤짝에 든 게 자네의 것이네*",2,1,40004,356
"그러는 사이에 밤 12시를 알리는 종이 울리자, 유령이 흔적도 없이 사라져다",2,0,40004,357
 그리하여 청년은 다시 혼자 어둠 속에 남게 되었다,5,0,40004,358
*다행히 출구를 찾을 순 있겠어*,5,1,40004,359
라며 청년이 말했다,0,0,40004,360
 어둠이 눈에 익자 곧 방으로 가는 출구를 찾아 청년은 다시 불 옆에 와서 잠이 들었다,5,0,40004,361
 다음날 아침 왕이 와 말했다,5,0,40004,362
*그래 이젠 좀 등골이 오걸 배웠는감*,5,1,40004,363
*아뇨*,5,1,40004,364
라고 청년이 말했다,0,0,40004,365
"*그게 도대체 뭔데요? 제 죽은 사촌동생도 여기 왔다 갔고, 턱수염을 기른 노인네도 다녀갔지만 지하창고에 가득 든 금은보화만 보여주고 만 걸요",5,1,40004,366
 아주도 제게 등골이 오싹한 게 뭔지 알려주지 않았어요*,5,1,40004,367
*자자*,5,1,40004,368
라면 왕이 말했다,0,0,40004,369
*성으로 가서 내 딸과 결혼식을 올리게*,1,1,40004,370
*성은이 망극하나이다*,1,1,40004,371
라며 청년이 말했다,0,0,40004,372
*하지만 등골이 오싹한 걸 어째 좀 배웠음 하는 마음만은 여전해요*,1,1,40004,373
"그런 다음 노인이 준 금은보화가 운반되었고, 그리고 결혼식도 성대하게 잘 열렸다",1,0,40004,374
" 하지만 젊은 왕이 자신의 왕비를 무척 사랑했고 결혼생활도 행복 그 자체였지만, 젊은 왕은 여전히 시간만 나면 중얼거렸다",1,0,40004,375
*등골이 오싹한 걸 배워야 하는데… 등골이 오싹한 걸 배워야 하는데*,5,1,40004,376
그래서 마침내 왕비도 짜증만땅이 되고 말았다,5,0,40004,377
 그녀의 시녀 하나가 말했다,5,0,40004,378
*제게 좋은 방법이 있어요,5,1,40004,379
 등골이 오싹한 게 뭔지 왕께서도 곧 배우시게 되실 거예요*,5,0,40004,380
시녀는 정원에 졸졸 흐르고 있는 개울가로 가 ‘모샘치’를 양동이에 한 가득 담아와 왕비께 건넸다,5,0,40004,381
" 그날 밤 젊은 왕이 잠을 자고 있는데, 왕비가 왕의 옷을 벗기곤 시녀에게 건네받았던 ‘양동이에 한 가득 든 모샘치와 물’을 왕에게 쏟아 부었다",5,0,40004,382
 그 바람에 작은 물고기들이 왕의 몸 위 여기저기에서 버둥버둥 거렸다,5,0,40004,383
"그게 그치자, 왕이 벌떡 일어나며 소리쳤다",5,0,40004,384
"*오, 뭐 때문에 등골이 이렇게 오싹한 거지?… 오, 사랑하는 여보, 나 지금 등골이 오싹해! 아! 나도 이제 등골이 오싹한 게 뭔지 알게 됐다고*",5,1,40004,385
옛날에 일곱 명의 아기 염소들을 키우는 엄마 염소 한 명이 살고 있었어요,1,0,40005,1
모든 엄마들처럼 그녀도 자신의 새끼들을 무척이나 사랑했더랍니다,1,0,40005,2
하루는 엄마 염소가 먹을 것을 구하러 숲으로 들어가게 되었어요,1,0,40005,3
그래서 엄마는 7명의 새끼 염소들을 모두 불러 모은 다음 말했어요,1,0,40005,4
"*아가들아, 엄마가 숲에 가야 하니까, 너희들은 늑대를 조심하며 집을 지키고 있으렴",5,1,40005,5
" 만약 늑대가 집으로 들어오면 너희들을 모두 잡아먹을 테니까 말이다… 피부며, 머리카락이며, 모두 다 말이야",5,1,40005,6
" 늑대는 종종 변장을 하고 나타나니, 거친 목소리와 검은 발을 보고서 그게 늑대인 걸 알려무나*",5,1,40005,7
새끼 염소들이 합창했어요,5,0,40005,8
*네 엄마,5,1,40005,9
 우리들 조심해서 집을 지킬게요,5,1,40005,10
 걱정 말고 다녀오세요*,5,1,40005,11
그래서 엄마 염소는 ,5,0,40005,12
*매애 매*,5,1,40005,13
 울며 마음 편히 길을 나섰어요,5,0,40005,14
곧 누군가 현관문을 두드리며 외쳤다,2,0,40005,15
"*얘들아, 문 열거라, 엄마 왔다",2,1,40005,16
 너희들 주려고 먹을 걸 가져왔다*,2,1,40005,17
하지만 목소리가 쉬었지 뭐에요,2,0,40005,18
 그래서 아기 염소들은 대번에 그게 늑대란 것을 알아차렸어요,2,0,40005,19
*우린 문 안 열어줄 거예요*,2,1,40005,20
라며 새끼 염소들이 큰 소리로 말했어요,2,0,40005,21
*당신은 우리 엄마가 아니에요,2,1,40005,22
" 우리 엄마 목소리가 얼마나 부드럽고 상냥한데, 당신 목소리는 쉰 목소리에요",2,1,40005,23
 아저씬 늑대죠*,2,1,40005,24
그래서 늑대는 자리를 떠 가게로 가서 분필가루를 한 움큼 사 집어삼켜 목소리를 부드럽게 만들었다,2,0,40005,25
 늑대는 다시 돌아와 집 현관문을 두드리며 소리쳤다,2,0,40005,26
"*얘들아, 문을 열거라, 너희들 줄 음식을 가지고 엄마가 돌아왔다*",2,1,40005,27
하지만 늑대는 자신의 검은 앞발들을 창문에 대고 있었어요,2,0,40005,28
 그래서 어린 염소들이 그걸 보고서 소리쳤어요,2,0,40005,29
*저희들은 문을 열어주지 않을 거예요,2,1,40005,30
 우리 엄마 손은 당신 손처럼 새까맣지가 않단 말에요,2,1,40005,31
 아저씨 늑대죠*,2,1,40005,32
그러자 늑대가 빵가게로 뛰어가 말했다,2,0,40005,33
*내 앞발이 다쳤으니 빵 반죽 덩어리로 내 앞발을 문질러 발라죠*,2,1,40005,34
 그래서 빵 가게 주인은 빵 반죽 덩어리로 늑대의 앞발들을 문질러 발라주었어요,2,0,40005,35
늑대는 그런 다음 방앗간 주인에게로 가 말했어요,2,0,40005,36
*흰 밀가루들을 내 앞발들 위에 흩뿌려봐*,2,1,40005,37
하지만 방앗간 주인은 속으로 생각했어요,2,0,40005,38
*늑대가 또 누군가를 속이려고 하는구나*,2,1,40005,39
그래서 방앗간 주인은 늑대의 청을 거절했어요,2,0,40005,40
"그러자 늑대가 대번에 말하길,",3,0,40005,41
"*내 말대로 안 함, 너부터 잡아먹고 말겠다*",3,1,40005,42
그래서 방앗간 주인이 겁을 집어 먹고서 늑대의 앞발들을 새하얗게 해주고 말았어요,2,0,40005,43
진실로 인간이란 이와 같아요,0,0,40005,44
 그리하여 이 비열한 작자는 세 번째로 현관문 앞으로 와 두드리며 말했어요,2,0,40005,45
"*얘들아, 문을 열거라, 너희의 사랑스런 엄마가 먹을 것을 들고 방금 막 숲에서 돌아왔단다*",2,1,40005,46
새끼 염소들이 소리쳤어요,2,0,40005,47
*저희 엄마인지 볼 수 있게 우선 당신의 발들을 보여주세요*,2,1,40005,48
그러자 늑대가 창문을 통해 앞발들을 내밀었다,2,0,40005,49
 새끼 염소들이 보니 분명 흰 앞발이었다,2,0,40005,50
 그래서 그를 엄마라고 믿고 문을 열어주었다,2,0,40005,51
  하지만 들어올 사람은 늑대 말고 누가 있더란 말인가!아기 염소들은 겁이나 숨기 바빴다,2,0,40005,52
" 첫째는 식탁 테이블 아래로 들어갔고, 둘째는 침대 속에 숨었고, 셋째는 난로 속에 숨었고, 넷째는 부엌에 숨었고, 다섯째는 찬장에 숨었고, 여섯째는 세숫대야 아래에 숨었고, 마지막으로 일곱째는 벽시계 케이스 속에 숨었다",3,0,40005,53
 하지만 늑대는 그들 모두를 찾아내선 다짜고짜 한 명씩 차례로 꿀꺽 꿀꺽 집어 삼켜버렸다,3,0,40005,54
  벽시계 케이스 속에 숨어있던 막내만은 유일하게 늑대에게 발견되지 않아 무사할 수 있었다,3,0,40005,55
 실컷 배를 채운 늑대는 푸른 풀밭 나무 아래에 자리를 잡고 누워 코를 골기 시작했다,3,0,40005,56
" 미지 않아 엄마 염소가 숲에서 집으로 다시 돌아와 보니, 아! 이 처참한 광경이란! 현관문은 활짝 열리 채였고, 식탁 테이블이며, 의자들이며, 소파들이 죄다 찢어진 상태였고, 세숫대야는 산산조각 깨진 상태였고, 침대이불들이며 베개들은 죄다 침대 밖에 떨어져 있는 상태였다",3,0,40005,57
 엄마 염소는 아이들을 애타게 찾아보았지만 아이들은 그 어디에도 없었어요,3,0,40005,58
"엄마 염소는 아이들의 이름을 하나하나 차례대로 불러보았지만, 어느 아이의 대답도 들을 수 없었어요",3,0,40005,59
"마침 엄마 염소가 막내의 이름을 부르자, 떨리는 목소리 하나가 외쳤어요",3,0,40005,60
*엄마 나 여기 벽시계 케이스 안에 있어요*,3,1,40005,61
 엄마 염소가 아이를 꺼내주었어요,3,0,40005,62
