Text,Feeling,Talking,book_id,sentence_id
눈이 작고 맑은 테리어개인데 너도 알다시피 길고 곱슬진 갈색 털들이 일품이란다! ,2,0,2001,273
"네가 던지는 건 뭐든 물어다줘, 저녁엔 앉아서 밥을 달라고 하지, 뭐든… 어, 근데… 그 개는 어느 농장주의 개인데, 그 아저씨 말로는 엄청 쓸모 있는 개라서 값이 자그마치 5천만 원은 거뜬히 나갈 거래! 그리고 그 개가 쥐는 뭐든 잡아 죽인데… 앗 차*",2,0,2001,274
라며 앨리스가 슬픈 말투로 소리쳤어요,2,0,2001,275
*내가 또 네 기분을 상하게 했구나*,2,1,2001,276
이번엔 정말로 토라진 생쥐는 있는 힘껏 물살을 가르며 헤엄치면서 달아나버렸어요,2,0,2001,277
그 뒤로 앨리스의 온화한 목소리가 들려왔어요,5,0,2001,278
"*생쥐야! 다시 돌아와주렴, 다신 고양이나 강아지 이야긴 하지 않을게, 네가 좋아하는 줄 알았어*",5,1,2001,279
그 말을 들은 생쥐가 크게 원을 그리며 천천히 그녀 곁으로 되돌아왔지요,5,0,2001,280
 그래도 생쥐의 얼굴은 창백했답니다,5,0,2001,281
" 아마도 울화통이 터진 걸 참느라 그런가 봐요, 라고 앨리스는 생각했답니다",5,0,2001,282
생쥐가 낮고 떨리는 말투로 말했어요,0,0,2001,283
"*일단 뭍으로 가보자, 일단 올라간 다음에 내 사연을 말해줄게, 그럼 너도 내가 왜 고양이와 개들을 증오하는지 알게 될 거야*",5,1,2001,284
"하긴 이 물웅덩이에서 벗어나야할 시간이긴 했어요, 그새 실수로 빠진 새들과 동물들로 물웅덩이는 그야말로 붐비다 못해 비좁을 지경이었거든요",5,0,2001,285
 그 중엔 오리와 도도새들 그리고 진홍잉꼬와 새끼 수리와 몇몇 진기한 동물들이 있었답니다,5,0,2001,286
앨리스가 앞장을 서자 나머지 모든 동물들도 뒤따라 해안가로 헤엄을 쳐나갔답니다,5,0,2001,287
 모두들 물을 뚝뚝 떨어뜨리며 힘들고 불편해했어요,5,0,2001,288
좌중을 휩쓴 첫 번째 질문은 과연 어떻게 말리느냐였다,5,0,2001,289
이런 얘기들이 오고가는 가운데 자연스럽게 몇 분 후엔 앨리스도 그들과 친밀한 대화를 나눌 수 있었답니다,1,0,2001,290
 마치 그들 모두를 전부터 잘 아는 마냥요,1,0,2001,291
"정말로 그녀는 앵무새와도 열띤 토론을 길게 나누었는데, 결국 앵무새가 부루퉁해져선 이렇게 말하지 뭐예요",1,0,2001,292
"*난 너보다 나이가 많아, 그러니 아는 것도 더 많다고*",1,1,2001,293
하지만 앨리스는 ,1,0,2001,294
*네가 몇 살인지 알기 전에는 절대 그걸 인정할 수 없어*,1,0,2001,295
라며 우겼고 앵무새는 더 부루퉁해져선 절대 자기 나이를 밝히길 거부하곤 더는 한 마디도 하지 않았어요,1,0,2001,296
그러다 결국 그들 중 가장 위엄 있어 보이던 생쥐가 앞으로 나서며 말했어요,0,0,2001,297
"*모두들, 앉아서, 제 말 좀 들어보세요! 어쨌든 몸을 말려야하지 않겠습니까들*",5,1,2001,298
 그러자 그들이 일시에 생쥐를 중심으로 둥글게 원을 그리며 앉았어요,5,0,2001,299
얼른 몸을 말리지 않고선 독감에 걸릴 거 같은 느낌이 들어 앨리스도 생쥐에게서 눈을 떼지 않았답니다,5,0,2001,300
*에헴*,5,1,2001,301
하며 생쥐가 사뭇 진지한 말투로 말했어요,0,0,2001,302
*다들 앉으셨죠? 몸을 말리기에 가장 좋은 방법을 하나 알고 있지요,5,1,2001,303
" 여기 있는 분들이 하려고만 들면 말이죠! 그건 바로, ‘교황의 지지를 받던 정복왕 윌리엄이, 지도자를 필요로 하던 영국을 순식간에 굴복시키고 많은 재물과 땅을 획득했듯",5,0,2001,304
 머시아와 노섬브리아의 백작들이던 에드윈과 모르카도*,2,0,2001,305
*웩*,2,1,2001,306
라며 앵무새가 와들 떨며 말했어요,0,0,2001,307
*거 참*,2,1,2001,308
라며 기분이 얹잖아진 생쥐가 나름 예의를 갖추며 말했어요,0,0,2001,309
*뭐 하실 말씀이라도 있으신가요*,2,1,2001,310
*아뇨*,2,1,2001,311
라며 앵무새가 급히 말했어요,0,0,2001,312
*그러실 거 같았어요*,2,1,2001,313
라며 생쥐가 말했어요,0,0,2001,314
"*…그럼 얘기를 계속하자면, ‘머시아와 노섬브리아의 백작들이던 에드윈과 모르카도 정복왕 윌리엄을 지지하고 나섰고, 심지어 캔터베리의 대주교였던 스티갠드마저도 거기에 호의적인 것으로 밝혀지는데*",2,1,2001,315
"*밝혀지다뇨, 뭐가요*",2,1,2001,316
라며 오리가 말했어요,0,0,2001,317
*그러니까 여기서 말하는 거기란*,2,1,2001,318
라며 생쥐가 사뭇 심술이 난 듯 대꾸했어요,2,0,2001,319
*밝혀졌다는 거요*,2,1,2001,320
*그러니까 ‘거기’가 무얼 뜻하는 건지는 잘 알겠는데 뭐가 밝혀졌다는 건가요*,2,1,2001,321
라며 오리가 말했어요,0,0,2001,322
*그게 개구리요 아님 벌레요,2,1,2001,323
 제 질문은 대주교의 무엇이 밝혀졌다는 거지요*,2,0,2001,324
생쥐는 이 질문에 답하지 않고 서둘러 얘기를 계속해나갔어요,5,0,2001,325
*‘…그리하여 에드거 왕자와 함께 가 그에게 왕관을 받치는 것에 호의적인 것으로 밝혀지는데,5,1,2001,326
 이에 윌리엄도 나름 처음엔 정중한 척 행동했는데,5,0,2001,327
" 뭐 원체 노르만 인들의 오만방자함이 뼛속까지 베어 있다 보니…’ 이제 제 말 뜻 아시겠지요, 여러분들*",5,0,2001,328
 생쥐는 이 대목을 말하며 앨리스를 꼭 집어 쳐다봤답니다,5,0,2001,329
*여전히 축축해요*,5,1,2001,330
라며 앨리스가 우울한 어조로 말했어요,0,0,2001,331
*전혀 마른 거 같지 않다고요*,5,1,2001,332
*이런 경우엔*,5,1,2001,333
라며 도도새가 일어서며 진지하게 말했어요,0,0,2001,334
*회의를 종치고 즉시 활동적인 운동치료법을 강구하는 거지요*,5,1,2001,335
*우리말로 말씀하세요*,5,1,2001,336
라며 새끼 독수리가 말했어요,0,0,2001,337
*방금 한 말의 반도 이해 못하겠다고요,5,1,2001,338
 더구나 당신도 못 미덥긴 마찬가지에요*,5,0,2001,339
그 말을 하며 자기도 만족스러웠는지 새끼 독수리는 미소 지은 얼굴을 숙여 감추었다,5,0,2001,340
  그러자 일부 새들이 대놓고 킥킥거리지 뭐예요,5,0,2001,341
*내가 말하고자 했던 건*,5,1,2001,342
라며 도도새가 무척 기분이 상한 듯 말했어요,0,0,2001,343
*우리들의 몸을 말리는 데에는 ‘코커스 경주’만한 게 없다는 말을 하려던 참이었어*,5,1,2001,344
*코커스 경주가 뭐죠*,5,1,2001,345
라며 앨리스가 말했어요,0,0,2001,346
" 별로 알고 싶지 않았지만, 도도새가 마치 그 질문을 누군가 자기에게 해줄 것을 기대한 듯 말을 멈추고 기다리고 있었지만 아무도 선듯 묻지 않기에 앨리스가 나서게 된 거예요",5,0,2001,347
*그렇담*,5,1,2001,348
라며 도도새가 말했어요,0,0,2001,349
*그게 뭔지 설명할 최고의 방법은 이거지*,5,1,2001,350
"여러분들도 겨울철에 한 번 해보세요, 이제부터 도도새가 어떻게 했는지를 통해 제가 여러분들께 설명해드릴거거든요",5,0,2001,351
" 우선 경주로를 그어요, 예를 들면 원도 좋겠네요",5,0,2001,352
이때 중요한 건 정확한 원이 아니어도 된다는 것,5,0,2001,353
 그냥 그어세요,5,0,2001,354
"그런 다음 모두 그 경주로에 위치하세요, 여기 저기 어디에 서든 좋아요",3,0,2001,355
그런 다음 ,3,0,2001,356
"*하나, 둘, 셋, *",3,1,2001,357
"하는 신호 없이 그냥 내키는 사람부터 뜀박질을 시작하면 되요, 그리고 멈출 때도 내키는 사람부터 멈추면 되고요",3,0,2001,358
다만 그러다 보니 경주가 언제 끝났는지 알기가 어렵다는 함정이~하지만 이런 식으로 30분쯤 뛰고 나면 몸이 싹 다 마른답니다,3,0,2001,359
도도새가 불쑥 외쳤지요,3,0,2001,360
*경주 끝났어*,3,1,2001,361
"그러자 모두들 숨을 헐떡이며 둥글게 모였어요, 그들이 물었죠",3,0,2001,362
*근데 누가 우승한 거야*,3,1,2001,363
 이 질문엔 도도새조차도 선듯 답을 할 수 없었어요,3,0,2001,364
 그래서 도도새가 손가락 하나를 자기 이마에 꾹 누른 채 깊은 사색에 들어갔죠,3,0,2001,365
 이마란 여러분들이 셰익스피어의 초상화를 보실 때 떡하니 보이는 그 부분을 말하는 거예요,3,0,2001,366
 도도새가 생각을 거듭하는 동안 나머지 동물들은 모두 숨을 죽인 채 지켜보고 있었죠,3,0,2001,367
마침내 도도새가 말했어요,0,0,2001,368
"*모두가 우승자야, 모두 상을 받아야해*",3,1,2001,369
*그럼 그 상은 누가 주는데*,3,1,2001,370
라는 단체합창이 돌아왔어요,3,0,2001,371
"*그야, 물론, 저 애지*",3,1,2001,372
라며 도도새가 손가락 하나로 앨리스를 꼭 찝으며 말했어요,0,0,2001,373
 그 순간 모두가 일시에 앨리스 주위로 모여들며 ,2,0,2001,374
*상 줘! 상달라고*,2,1,2001,375
라며 아우성을 치는 거예요,2,0,2001,376
앨리스도 아무 생각이 없었긴 마찬가지죠,2,0,2001,377
 그녀가 절망감에 자신의 호주머니에 손을 넣었다 빼보니 눈깔사탕들이 든 상자 하나가 나왔어요,2,0,2001,378
 다행히 소금물에 젖지는 않은 상태였어요,2,0,2001,379
 그래서 그녀가 그걸 모두에게 상으로 나눠주었답니다,1,0,2001,380
 다행히도 모두 하나씩 돌아갔어요,1,0,2001,381
*하지만 저 애도 상을 받아야해*,1,1,2001,382
라며 생쥐가 말했어요,0,0,2001,383
*당근이지*,1,1,2001,384
라며 도도새가 사뭇 장엄한 말투로 말했어요,0,0,2001,385
*그래 네 호주머니에 또 딴 건 없니*,1,1,2001,386
라며 도도새가 앨리스에게로 몸을 돌리며 말했어요,0,0,2001,387
*골무 하나뿐인데*,1,1,2001,388
라며 앨리스가 슬픈 듯 말했어요,0,0,2001,389
*그럼 그거라도 이리 줘봐*,1,1,2001,390
라며 도도새가 말했어요,0,0,2001,391
도도새가 정중하게 그 골무를 앨리스에게 선사하는 동안 동물들이 다시 한 번 그녀를 둥글게 둘러쌌어요,1,0,2001,392
 도도새가 말했어요,0,0,2001,393
*이 우아한 골무를 선사하노니 받아주시게*,1,1,2001,394
이 짧은 연설이 끝나자 그들이 다 같이 와 하고 박수를 쳤어요,1,0,2001,395
"앨리스로선 기가 막힐 노릇이었지만, 모두들 너무도 진지한 표정을 짓고 있어서, 감히 소리 내 웃질 못했어요",1,0,2001,396
그리하여 그녀는 입 꾹 다물고서 간단히 몸을 굽혀 인사를 한 다음 그 골무를 받곤 할 수 있는 한 진지한 표정을 지어주었답니다,1,0,2001,397
다음 한 일은 모두에게 돌아간 눈깔사탕을 먹는 일이었어요,1,0,2001,398
" 이게 소란과 혼잡을 유발했는데, 아 글쎄 큰 새들은 ",5,0,2001,399
*사탕이 너무 작아 뭔 맛인지도 알지 못하겠어*,5,1,2001,400
"라며 불평이었고, 작은 새들은 ",5,0,2001,401
"*사탕이 너무 커서 목에 걸렸나봐, 내 등 좀 두드려줘*",5,1,2001,402
라며 아우성이었기 때문이었죠,5,0,2001,403
"하지만 그 일도 모두 끝나자, 모두들 다시 둥글게 자리에 앉아, 생쥐보고 이야길 더 해 달라고 부탁했답니다",5,0,2001,404
*사연을 얘기 해주신다면서요*,5,1,2001,405
라며 앨리스가 말했어요,0,0,2001,406
*왜 그 있잖아요… 야옹이와 멍멍이요*,5,1,2001,407
그녀가 이렇게 살며시 속삭인 건 생쥐가 또 기분이 상해할까봐서였어요,5,0,2001,408
*그 얘긴 슬프고도 긴 얘기여서*,5,1,2001,409
라며 생쥐가 앨리스를 돌아보며 한숨을 지으며 말했어요,0,0,2001,410
*길다는 건 알겠는데요*,5,1,2001,411
라며 앨리스가 생쥐의 꼬리를 내려다보며 말했어요,0,0,2001,412
*왜 슬플 거라고 말씀하시는 건데요*,5,1,2001,413
생쥐의 얘기가 계속되는 동안 앨리스는 그 이유에 대해 계속 골똘히 생각해보고 있었어요,5,0,2001,414
 급기야 다음과 같은 생각을 하게 되었답니다,5,0,2001,415
        퓨리어가      집에 찾아온    생쥐한테   말했어요,0,0,2001,416
*너 나랑  법원 가자,3,1,2001,417
"    아무래도      내가 널 고소해야겠다…         자 어서,          어떤 반대도            용납지 않을 테야",3,1,2001,418
          우린 무조건        재판을 해야 해,3,1,2001,419
      왜냐면         오늘 아침          내가 따로            할 게 없거든*,3,1,2001,420
          그래서 생쥐가         그 불량배 개보고      말했지요,3,0,2001,421
"*아저씨,      배심원도        정의도 없는          그런             재판일랑은          우리         삶에       대한     모독이에요*",3,1,2001,422
"*그럼 내가        배심원도 하고,          재판도 하면 돼지*",3,1,2001,423
            라고              약삭빠른                늙은 퓨리어가 말했어요,0,0,2001,424
*이 일로                제가                   당신을                    죽을                   때까지                소송               걸             거란           말예요*,3,1,2001,425
*너 안 듣고 있구나*,3,1,2001,426
라며 생쥐가 엄한 말투로 앨리스에게 말했어요,0,0,2001,427
*뭔 생각을 그리 하는 거니*,2,1,2001,428
*미안해요*,2,1,2001,429
라며 앨리스가 아주 겸손하게 대답했어요,2,0,2001,430
*다섯 번 감았다고 말씀하셨죠*,2,1,2001,431
*아냐*,2,1,2001,432
라며 생쥐가 매섭고 호된 말투로 소리쳤어요,2,0,2001,433
*끈*,2,1,2001,434
라며 앨리스는 이런 경우 적절히 써먹을 수 있는 말을 하며 주위를 둘러보며 말했어요,0,0,2001,435
"*오, 끈 좀 풀게 도와주시겠어요*",2,1,2001,436
*내가 그딴 걸 왜해*,3,1,2001,437
라며 생쥐가 벌떡 일어나더니 가버리고 있었어요,3,0,2001,438
*넌 날 그런 허무맹랑한 말로 모욕했어*,3,1,2001,439
*진심이 아니었어요*,3,1,2001,440
라며 가련한 앨리스가 사정했어요,3,0,2001,441
*그렇지만 너무 쉽게 기분을 상해하시는 거 아닌가요*,3,1,2001,442
생쥐는 대답대신 툴툴 거리기만 했어요,3,0,2001,443
*돌아오셔서 얘기마저 다 해달라고요*,3,1,2001,444
라며 앨리스가 생쥐 뒤를 향해 소리쳤어요,3,0,2001,445
 다른 동물들도 한 목소리로 합창을 했지요,3,0,2001,446
"*그래요, 화 푸세요*",3,1,2001,447
하지만 생쥐는 더 참지 못하고 고개만 흔들면서 점점 더 빨리 멀어져가고 있었어요,3,0,2001,448
"생쥐의 모습이 사라져버리고 마자, 앵무새가 ",2,0,2001,449
*그 참 유감이군*,2,1,2001,450
라며 한숨을 내쉬었어요,2,0,2001,451
그 참에 엄마 게는 자기 딸에게 말할 기회가 생겼어요,2,0,2001,452
"*오, 얘! 절대 화를 내선 안 된단다*",2,1,2001,453
"*입이나 닫아, 엄마*",2,1,2001,454
라며 어린 게가 버릇없이 대꾸했어요,2,0,2001,455
*누구도 엄마 잔소리엔 두 손 두 발 다들 테니까*,2,1,2001,456
*우리 ‘다이나’가 여기 있었음 좋았으련만*,2,1,2001,457
라며 앨리스가 특정한 누구에게 하는 말이 아니었지만 큰 소리로 말했어요,0,0,2001,458
*그럼 생쥐를 금방 데려왔을 건데*,2,1,2001,459
*다이나가 누구냐고 물어봐도 되니*,2,1,2001,460
라며 앵무새가 말했어요,0,0,2001,461
앨리스가 열띠게 대답했어요,2,0,2001,462
 그녀는 항상 자신의 애완동물에 대해 답변할 준비가 되어 있었거든요,2,0,2001,463
*다이나는 우리 집 고양이야,2,1,2001,464
" 정말 생쥐 하나는 잘 잡는 단다! 오, 그 애가 새를 잡는 걸 너도 봤어야 하는데! 눈에 띄는 족족 한 입에 꿀꺽 해버리거든*",2,0,2001,465
이 말이 동물들 사이에서 큰 반향을 일으켰어요,2,0,2001,466
일부 새들이 슬그머니 자리를 뜨기 시작했죠,2,0,2001,467
나이 많은 까치 한 마리는 날개로 자신을 감싸며 말했지요,2,0,2001,468
*음 집에 가봐야 할 시간인걸,2,1,2001,469
 밤공기는 차가우니까*,2,0,2001,470
엄마 카나리아는 떨리는 목소리로 자신의 아이들을 부르며 말하고 있었죠,2,0,2001,471
"*자 가자구나, 얘들아! 잠자리에 들 시간이란다*",2,1,2001,472
"그 외 모두들 다양한 핑계를 대며 자리를 떴고, 곧 앨리스 혼자만 남게 되었죠",4,0,2001,473
*다이나 얘기를 꺼내는 게 아니었어*,4,1,2001,474
라며 그녀가 울적한 마음에 혼잣말을 했어요,4,0,2001,475
"*여기 아래선 아무도 그 애를 좋아하지 않잖아, 바깥세상에서야 최고의 고양이지! 오 우리 다이나! 내가 널 다시 볼 수나 있을까*",4,1,2001,476
불쌍한 앨리스가 또다시 감정에 북받쳐 울기 시작했어요,4,0,2001,477
 왜냐면 홀로된 느낌과 사기 저하 탓 때문이었어요,4,0,2001,478
그러다 문득 저 멀리서 발자국 소리가 가련히 후두두 나는 게 들려오지 않겠어요,4,0,2001,479
 고개를 들어 그 쪽으로 보았죠,4,0,2001,480
 생쥐가 마음이 바뀌어 자기 얘기를 끝마치려 돌아오는 걸까 하고서요,4,0,2001,481
 마치 뭔가 잃어버린 게 있는 모양 두리번 거리고 있네요,5,0,2001,482
토끼가 이렇게 중얼거리는 게 들려왔어요,5,0,2001,483
"*공작부인! 공작부인! 오 내 발톱! 오 내 털과 수염! 그녀라면 날 죽이고도 남아, 족제비들만큼이나 분명하다고! 내가 그걸 어따 떨어뜨렸담, 어디지*",5,1,2001,484
앨리스는 단번에 토끼가 부채와 흰 장갑을 찾고 있는 거란 걸 눈치챘답니다,5,0,2001,485
그래서 착한 마음씨를 지닌 앨리스도 그게 자신한테 있나 뒤져보았지만 전혀 없지 뭐예요,5,0,2001,486
아무래도 눈물웅덩이에 빠진 뒤로 모든 게 뒤죽박죽 바뀌었나 봐요,5,0,2001,487
 커다랗던 복도며 유리 탁자며 작은 문 마저 완전히 자취를 감추고 말았지 뭐예요,5,0,2001,488
곧 토끼가 앨리스를 발견했어요,2,0,2001,489
 이러저리 찾고 있는 앨리스의 모습을 말이죠,2,0,2001,490
 순간 토끼가 벌컥 화를 내며 앨리스에게 호통쳤어요,2,0,2001,491
"*얘, 메리 앤, 여기서 뭐하는 거니? 얼른 가서 내 장갑과 부채를 가져와야할 게 아니냐! 어서, 가봐*",2,1,2001,492
"화들짝 놀란 앨리스가 단박에 일어나 토끼가 가리킨 쪽으로 뛰었어요, 너무 놀란 나머지 사람 잘못 봤다는 말을 할 틈도 없지 뭐예요",2,0,2001,493
*나를 자기 집 하녀로 아나봐*,2,1,2001,494
라며 앨리스는 달리면서 혼자 말했어요,0,0,2001,495
*내가 아닌 걸 알면 얼마나 놀랄까! 하지만 우선은 부채와 장갑을 찾아서 갖다 주는 게 좋겠어… 뭐 물론 그걸 발견할 수 있다면 말이야*,5,1,2001,496
이 말을 하는 금방 그녀는 아담하고 깨끗한 귀여운 집에 다다랐답니다,5,0,2001,497
 그 집 현관문엔 ,5,0,2001,498
*흰 토끼 네 *,5,1,2001,499
라고 새긴 놋쇠 명패가 걸려 있었어요,5,0,2001,500
" 노크하지 않고 그녀는 서둘러 2층으로 올라가 보았어요, 왜냐면 정말 메리 앤을 만나면 곤란하니까요",5,0,2001,501
 그래서 아무도 모르게 부채와 장갑만 찾아 다시 나올 생각이었죠,5,0,2001,502
*토끼 심부름을 다 하다니*,5,1,2001,503
라며 앨리스가 혼잣말을 했어요,5,0,2001,504
*참 신기해 그치! 이러다 다음번엔 다이나 심부름을 하는 건 아닌지 몰라*,5,1,2001,505
그럼 어찌될 지 그녀는 다음과 같은 상상이 들기 시작했어요,5,0,2001,506
"* 앨리스 양! 어서 와, 나를 산책시켜야할 게 아냐!  얘, 당장 와! 왜 생쥐 한 마리도 안 보인느 거니*",5,1,2001,507
앨리스의 말은 계속 되었지요,5,0,2001,508
*만약 그 딴 식으로 다이나가 나를 다룬다면 어른들이 당장 그 애를 집에서 내쫓을지 몰라*,5,1,2001,509
이쯤 그녀가 창가에 탁자가 놓인 작고 아담한 방으로 들어서게 되었어요,5,0,2001,510
 그 탁자 위엔 그녀의 바램대로 부채 하나와 작고 흰 가죽 장갑 두세 켤레가 놓여 있었답니다,5,0,2001,511
"그녀가 그 부채와 장갑 한 켤레를 집어 들고 막 방을 나서려다, 거울 가까이 놓아둔 작은 물병과 딱 눈이 마주치고 말았어요",5,0,2001,512
이번엔 병에 ,5,0,2001,513
*날 마*,5,1,2001,514
와 같은 어떤 이름표도 없었답니다,5,0,2001,515
 하지만 그럼에도 불구하고 앨리스는 마개를 열어 입술에 가져가보았어요,2,0,2001,516
*내가 뭔가를 먹거나 마실 때마다*,2,1,2001,517
라며 그녀가 혼잣말을 했어요,2,0,2001,518
*뭔가 재미난 일이 일어난다는 걸 알아,2,1,2001,519
 그러니 이것도 마셔봐야지,2,0,2001,520
" 키가 다시 커지면 좋으련만, 왜냐면 작은 몸집은 이젠 싫증나거든*",2,0,2001,521
정말 그녀의 기대는 정확히 들어맞았어요,2,0,2001,522
"그녀가 병의 반을 마시자마자 고개가 어느새 천정에 가 닿아서 그녀가 목을 구부려야했어요, 하마터면 목뼈가 뿌러질 뻔 했으니까요",2,0,2001,523
그녀는 서둘러 병을 내려놓고 혼잣말로 말했어요,0,0,2001,524
*이젠 됐어… 이 정도 키가 딱 좋은데… 더 커지면 문을 못 빠져나가거든… 근데 너무 마신 건 아닌지 몰라*,2,1,2001,525
아아! 너무 늦은 건가 요!그녀는 계속 커지고 또 커지고 이젠 정말 바닥에 무릎을 꿇어야 할 정도였어요,2,0,2001,526
게다가 1분도 안 되서 이젠 방조차도 그녀를 감당하기엔 작아져 그녀는 팔꿈치를 방문에 기대고 다른 팔은 머리 위로 하고서 드러누워야 했답니다,2,0,2001,527
"어머나, 그런데도 그녀는 계속 커지고 또 커져 급기야는 팔 한 쪽이 창밖으로 나갔고요, 다리 한 짝은 굴뚝 위로 내밀어야 했답니다",2,0,2001,528
그녀가 혼잣말로 말했어요,0,0,2001,529
"*이제야 잠잠해졌네, 더는 안 커지고 있어",2,1,2001,530
 그나저나 이젠 어쩌지*,2,1,2001,531
다행히도 마술 병의 효력이 다해 그녀의 몸이 더는 커지지 않았답니다,2,0,2001,532
 하지만 아주 불편했죠,2,0,2001,533
" 이대로라면 방을 다시 빠져나가긴 글렸나 봐요, 아 불행해라",2,0,2001,534
"‘집에 있으면 좋으련만,’라며 불쌍한 앨리스가 생각했어요",2,0,2001,535
*커지고 작아질 때마다 생쥐나 토끼의 명령을 받잖아,2,1,2001,536
 그냥 토끼 굴로 들어오는 게 아니었는데… 아… 그나저나… 이젠 정말 어쩐담! ,2,0,2001,537
"또 무슨 일이 일어날 거지! 동화책을 읽을 때야 이런 일이 벌어질 거라 상상을 했었지만 그게 지금 정말 벌어질 줄 누가 알았남! 나에 관한 책이 쓰져야 해, ",2,0,2001,538
암! 내가 어른이 되면 꼭 쓸 거야… 근데 아 맞다 난 지금 벌써 어른만큼 자랐지*,2,0,2001,539
그녀가 애처로운 목소리로 덧붙였어요,2,0,2001,540
*일단 여기 방은 내가 더 자랄 틈이 없다는 게 확실해*,2,1,2001,541
"‘그럼 난,’라며 앨리스가 생각했어요",2,0,2001,542
" ‘이제 더는 나이를 안 먹는 건가? 하긴 그럼 좋긴 하겠네, 어쨌든… 할머니가 되진 않을 태니… 하지만 그렇게 되면… 계속 배워야 하잖아! 아, 그건 싫은데!’",2,0,2001,543
"*이런, 바보 같은 앨리스*",2,1,2001,544
라며 그녀가 혼자 대답했어요,2,0,2001,545
"*여기서 어떻게 배울 수 있겠니? 꼼짝도 할 수 없고, 책을 놓을 공간도 없는 곳에서*",2,1,2001,546
"이렇게 그녀가 한 사람과 그와 대화 나누는 또 한 사람을 가정해 대화를 주고 받고 있는 사이, 어째 밖에서 목소리가 들리는 거 같더니 가만 귀를 기울여보는 눈치였어요",2,0,2001,547
*메리 앤! 메리 앤*,2,1,2001,548
라는 목소리가 들려왔어요,2,0,2001,549
*너 내 장갑 냉큼 가져오지 못하니*,2,1,2001,550
그런 다음 또닥또닥 발자국 소리가 계단을 타고 올라오는 게 들렸어요,2,0,2001,551
아무래도 토끼가 앨리스를 살피려 직접 온 거 같아요,2,0,2001,552
 그래서 그녀가 몸을 떨었는데 그 바람에 집 전체가 흔들렸죠,2,0,2001,553
 앨리스가 그새 깜빡하고 자신이 토끼보단 천 배는 커졌다는 걸 잊었지 뭐예요,2,0,2001,554
 이젠 더는 두려워할 이유가 없는데 말이죠,2,0,2001,555
이내 곧 토끼가 문 앞에 도착해 열려하고 있었어요,2,0,2001,556
하지만 앨리스가 팔꿈치도 문을 단단히 누르고 있어 토끼의 시도는 실패하고 말았죠,2,0,2001,557
앨리스의 귀에 다음과 같은 소리가 들려왔어요,2,0,2001,558
*그렇담 돌아서 창문으로 들어가 봐야겠다*,2,1,2001,559
‘안 돼’라고 앨리스는 생각했어요,2,0,2001,560
 그래서 잠시 기다려보았더니 토끼가 창 바로 밑까지 온 게 들리는 거 같았어요,2,0,2001,561
순간 그녀가 한 쪽 손을 내밀어 허공을 움켜잡는 시늉을 했어요,2,0,2001,562
"물론 그녀는 아무 것도 잡지 못했지만, 작은 비명소리가 나더니 뭔가가 떨어지는 소리와 유리창이 와장창 깨지는 소리가 들려왔어요",2,0,2001,563
 아무래도 ‘오이 온실이나 그 비슷한 곳으로 떨어졌나보다’고 앨리스는 결론을 내렸답니다,2,0,2001,564
다음 순간 화난 목소리가 들려왔어요… 그건 토끼의 목소리였어요… ,2,0,2001,565
*패트! 패트! 너 어딨니*,2,1,2001,566
그런 다음 그녀가 전엔 들어보지 못한 목소리가 들려왔어요,2,0,2001,567
"*저 여ㅤㄱㅣㅆ어요! 사과 따고 있었어요, 나리*",2,1,2001,568
"*사과나 따고 있다고, 응*",2,1,2001,569
라며 토끼가 화를 내며 말했어요,0,0,2001,570
*이리와! 어서 이리로 와 날 꺼내줘*,2,1,2001,571
곧 유리가 깨지는 소리가 더 들려왔어요,2,0,2001,572
"*자 말해봐, 패트, 창 안에 뭐가 있는 거니*",2,1,2001,573
"*확실히, 저건 팔인데요, 나리*",2,1,2001,574
 패트는 팔을 ‘파아아알’이라고 발음했어요,2,0,2001,575
"*팔이라고, 이 얼간아! 저렇게 큰 팔이 어딨어? 응, 저게 지금 온 창문을 다 채우고 있잖아*",2,1,2001,576
"*그런데, 나리, 저건 분명 팔인뎁쇼*",2,1,2001,577
"*뭔 뚱딴지같은 소리야, 됐어 됐으니까 어서 가서 저걸 꺼내*",2,1,2001,578
이후 긴 침묵이 흘렸어요,2,0,2001,579
이따금씩 속삭이는 소리들이 들리는 것 같았죠,2,0,2001,580
이런 소리요,2,0,2001,581
"*아, 글쎄, 나리, 그건, 좀, 아닌, 거 같은뎁쇼*",2,1,2001,582
"*내가 지금 지시를 내리고 있잖아, 이 겁장아*",2,1,2001,583
결국 앨리스가 손을 다시 내밀어 허공을 움켜잡는 시늉을 다시 했어요,2,0,2001,584
이번엔 두 명의 비명소리가 들리더니 와장창 유리가 깨지는 소리가 더 들렸어요,2,0,2001,585
‘확실히 여긴 오이 온실이 많나봐!’라며 앨리스가 생각했어요,2,0,2001,586
 ‘저들이 다음엔 어떻게 나올까! 날 창문에서 끌어낼 거면 정말 끌어낼 수 있었음 좋으련만! 나도 여기 더 있기 싫다고!’그녀가 잠시 기다려보았지만 더는 아무런 소리도 들려오지 않았어요,2,0,2001,587
그러다 결국 작은 수레바퀴들이 굴러오는 소리가 들리더니 수많은 목소리들이 한꺼번에 얘기하는 게 들렸어요,2,0,2001,588
그 중 몇 마디는 앨리스도 알아들을 수 있을 거 같았답니다,2,0,2001,589
 다음과 같았거든요,2,0,2001,590
